GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
475,6997NIG,60217,30/01/2015,2015,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),,4,Tiv Ethnic Militia (Nigeria),,4,44,Nigeria,Benue,Logo,,Tseshigbe,7.02798,9.13599,1,Daily Trust (Abuja),"Fulani herdsmen and Tiv militia clash in five towns of Logo a LGA, nine initial causalities. In the following days and weeks authorities would discover additional victims totalling 35 dead.",7
475,6998NIG,60219,30/01/2015,2015,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),,4,Tiv Ethnic Militia (Nigeria),,4,44,Nigeria,Benue,Makurdi,,Mgbekpa,7.66176,8.48280,1,Daily Trust (Abuja),"Fulani herdsmen and Tiv militia clash in five towns of Logo a LGA, nine initial causalities. In the following days and weeks authorities would discover additional victims totalling 35 dead.",7
475,6999NIG,60220,30/01/2015,2015,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),,4,Tiv Ethnic Militia (Nigeria),,4,44,Nigeria,Benue,Ukum,,Tsechebe,7.69222,9.61275,1,Daily Trust (Abuja),"Fulani herdsmen and Tiv militia clash in five towns of Logo a LGA, nine initial causalities. In the following days and weeks authorities would discover additional victims totalling 35 dead.",7
475,6992NIG,60225,30/01/2015,2015,2,Riots/Protests,Protesters (Nigeria),Students (Nigeria),6,,,0,60,Nigeria,Anambra,Ihiala,,Uli,5.78293,6.86546,1,Daily Independent (Lagos),"Odumegwu-Ojukwu university students protest a tuition hike. The protesters blocked a highway and demanded to see the Governor. Date unknown, source dated 30/01.",0
475,7001NIG,60224,30/01/2015,2015,1,Riots/Protests,Protesters (Nigeria),APC: All Progressives Congress,6,,,0,60,Nigeria,Cross River,Calabar-Municipal,,Calabar,4.96667,8.33333,1,This Day (Lagos),Disabled APC supporters protested the removal APC billboards in Calabar ahead of a visit by President Jonathan (PDP).,0
475,7000NIG,60226,30/01/2015,2015,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Nigeria,Borno,Magumeri,,Kambari,11.88333,12.80000,1,Vanguard (Lagos),"Suspected Boko Haram attack Kambari during the evening hours, killing 30 and destroying the town.",30
475,7002NIG,60227,31/01/2015,2015,1,Remote violence,Military Forces of Chad (1990-),,8,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Nigeria,Borno,Ngala,,Gamboru,12.37299,14.20690,1,Agence France Presse,Chadian aircraft bombed the Nigerian town of Gamboru in a raid targeting Boko Haram. Details on damage or casualties were not immediately clear.,0
475,7004NIG,60229,01/02/2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Borno,Mafa,,Mafa,12.10000,13.70000,2,Vanguard (Lagos),"Boko Haram attacks the Mafa-Ngom area as part of their coordinated attack on Maiduguri. There were two separate attacks in a short amount of time - 30 insurgents were killed by military and Civilian JTF forces in the first attack, an air force bomber was involved in the second.",30
475,7005NIG,60228,01/02/2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Borno,Maiduguri,,Dolori,11.79209,13.12717,1,Vanguard (Lagos),"Boko Haram attacks Molai village during a large coordinated attack on Maiduguri. Military forces responded with gunfire. ""Most"" of the [attackers] were killed, others injured. Civilians reported injured or killed. Numbers not known. Molai is a suburb, 10km south of the city situated along the Damboa road.",10
475,7006NIG,60230,01/02/2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,Unidentified Armed Group (Chad),2,12,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,Leadership (Abuja),"Boko Haram, as well as a Chadian mercenary group, attempts to over take Maiduguri in a early morning four front attack. Despite the enormity of the attack, military forces and the 'Civilian JTF' were able to repel the attackers. At least 500 dead, - most were Boko Haram, plus civilians. Many of the dead were the result of air strikes near Giwa barracks and Zannari. Injuries not known. A large cache of weaponry was recovered by military forces following the attack.",500
475,7010NIG,60231,01/02/2015,2015,1,Battle-No change of territory,PDP: People's Democratic Party,,3,APC: All Progressives Congress,,3,33,Nigeria,Jigawa,Garki,,Giya,12.35078,9.20088,1,Daily Trust (Abuja),Nine houses belonging to All Progressives Congress (APC) members and a campaign vehicle belonging to the Peoples Democratic Party (PDP) was burnt down at Giwa (Giya) village in Birnin-Kudu local government area of Jigawa State when PDP youth on the campaign train of Ali Tukur Gantsa and APC youth clashed in the village. Police later ended the clash. Injuries not known.,0
475,7007NIG,60232,01/02/2015,2015,1,Non-violent transfer of territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,2,Alwihda,"Boko Haram captures the village of Tasha Mbaga, 20km from Maiduguri, after military forces flee. No violence reported.",0
475,7009NIG,60233,01/02/2015,2015,1,Remote violence,Military Forces of Chad (1990-),,8,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Nigeria,Borno,Ngala,,Gamboru,12.37299,14.20690,1,Vanguard (Lagos),Chadian aircraft bombed the Nigerian town of Gamboru for a second day in a raid targeting Boko Haram. Details on damage or casualties were not immediately clear.,0
475,7011NIG,60234,01/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),,5,Rioters (Nigeria),,5,55,Nigeria,Lagos,Ajeromi-Ifelodun,,Ajegunle,6.45679,3.34149,2,Daily Trust (Abuja),"Six killed, others injured when rival political protests become violent. Actors not identified.",6
475,7003NIG,60236,01/02/2015,2015,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Nigeria,Borno,Askira/Uba,,Dalwa,10.65715,12.46417,1,Vanguard (Lagos),Boko Haram lays siege to Dalwa as part of a larger attack on Maiduguri. Unknown military response. Causalities not known.,0
475,7008NIG,60235,01/02/2015,2015,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,2,Leadership (Abuja),"Boko Haram kills a man and his granddaughter in the Maiduguri suburb of Abujantalakawa, along the Damboa road. The killing comes during a large, coordinated assault on Maiduguri.",2
475,7012NIG,60237,01/02/2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),PDP: People's Democratic Party,7,37,Nigeria,Yobe,Potiskum,,Potiskum,11.70910,11.06940,1,Vanguard (Lagos),A suicide bomber of unknown origin attacked the home of a PDP legislator in Potiskum killing 10 persons. It is not clear if the legislator is among the dead.,10
475,7013NIG,60238,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Gombi,,Gombi,10.16139,12.73990,1,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7014NIG,60239,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Hong,,Hong,10.23171,12.93042,1,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7015NIG,60240,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Hong,,Shuwa,10.25732,13.04413,1,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7016NIG,60242,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Michika,,Michika,10.61592,13.38491,1,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7017NIG,60241,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Michika,,Bassa,10.56426,13.31758,2,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7018NIG,60243,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Mubi North,,Mubi,10.26761,13.26436,2,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7019NIG,60244,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Adamawa,Mubi South,,Gella,10.15290,13.29854,2,Xinhua,"Military forces re-capture several towns and villages in Adamawa State, including: Hong, Mubi North, Mubi South, Michika, Shuwa, Wuro Gyambi, Gombi, Vimtim (near Bazza), Uba and Bazza. Date(s) unknown - military sources made the announcement regarding all locations on 02/02. Causalities not reported.",0
475,7033NIG,60245,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Yobe,Damaturu,,Gujba,11.50320,11.93670,1,Xinhua,"Military forces re-capture two towns, Gujba and Gulani, both of Yobe State. Date(s) and casualties unknown. Military forces announced the recapture the town on 02/02.",0
475,7034NIG,60246,02/02/2015,2015,2,Battle-Government regains territory,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Yobe,Gulani,,Gulani,10.72388,11.68973,1,Xinhua,"Military forces re-capture two towns, Gujba and Gulani, both of Yobe State. Date(s) and casualties unknown. Military forces announced the recapture the town on 02/02.",0
475,7020NIG,60247,02/02/2015,2015,1,Battle-No change of territory,Police Forces of Nigeria (2010-2015),,1,Unidentified Armed Group (Nigeria),,3,13,Nigeria,Bayelsa,Nembe,,Nembe,4.53940,6.40034,1,Daily Independent (Lagos),"A police van is attacked by suspected ""militants"" - no specific identification - during the early evening hours. Three dead: One officer, two attackers.",3
475,7023NIG,60248,02/02/2015,2015,1,Remote violence,Unidentified Armed Group (Nigeria),,3,,,0,30,Nigeria,Gombe,Gombe,,Gombe,10.28969,11.16729,1,Agence France Presse,At least two dead the 18 injured after a pair suspected Boko Haram suicide bombers attack a PDP campaign rally shortly following the exit of President Jonathan. The source notes both bombers were female.,2
475,7027NIG,60249,02/02/2015,2015,1,Remote violence,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Government of Nigeria (2010-2015),7,37,Nigeria,Rivers,Degema,,Degema,4.74611,6.76769,1,This Day (Lagos),"In what appeared to be a synchronised attack, the High Courts in Port Harcourt, Isiokpo and Degema, were bombed with explosives suspected to be dynamite in the early hours of 02/02. It is not believed any of the buildings were populated. There was also an unconfirmed report that perpetrators also broke into Omoku High Court. Perpetrators unknown described only as ""unpatriotic hoodlums.""",0
475,7028NIG,60250,02/02/2015,2015,1,Remote violence,Unidentified Armed Group (Nigeria),,3,,,0,30,Nigeria,Rivers,Ikwerre,,Isiokpo,5.00139,6.87408,1,This Day (Lagos),"In what appeared to be a synchronised attack, the High Courts in Port Harcourt, Isiokpo and Degema, were bombed with explosives suspected to be dynamite in the early hours of 02/02. It is not believed any of the buildings were populated. There was also an unconfirmed report that perpetrators also broke into Omoku High Court. Perpetrators unknown described only as ""unpatriotic hoodlums.""",0
475,7029NIG,60251,02/02/2015,2015,1,Remote violence,Unidentified Armed Group (Nigeria),,3,,,0,30,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,This Day (Lagos),"In what appeared to be a synchronised attack, the High Courts in Port Harcourt, Isiokpo and Degema, were bombed with explosives suspected to be dynamite in the early hours of 02/02. It is not believed any of the buildings were populated. There was also an unconfirmed report that perpetrators also broke into Omoku High Court. Perpetrators unknown described only as ""unpatriotic hoodlums.""",0
475,7021NIG,60258,02/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,Daily Trust (Abuja),Lawyers employed by the Federal Ministry of Justice on shut down the ministry to press home their demands for improved welfare.,0
475,7022NIG,60252,02/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,Vanguard (Lagos),A group of youths protest at the headquarters of the Independent National Electoral Commission for a postponement of an upcoming election on the basis of a lack of election materials.,0
475,7024NIG,60255,02/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),APC: All Progressives Congress,5,,,0,50,Nigeria,Kaduna,Birnin-Gwari,,Birnin-Gwari,11.01537,6.78036,1,This Day (Lagos),Chanting APC members throw stones at the convoy of Governor Mukhtar Yero as it travelled through Birnin-Gwari and Udawa for campaign events. No reported injuries. Upon the governor's return to Kaduna City a group of APC supporters protested his arrival.,0
475,7025NIG,60256,02/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),APC: All Progressives Congress,5,,,0,50,Nigeria,Kaduna,Chikun,,Udawa,10.47212,7.05986,1,This Day (Lagos),Chanting APC members throw stones at the convoy of Governor Mukhtar Yero as it travelled through Birnin-Gwari and Udawa for campaign events. No reported injuries. Upon the governor's return to Kaduna City a group of APC supporters protested his arrival.,0
475,7030NIG,60257,02/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),NUP: Nigeria Union of Pensioners,6,,,0,60,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,The Sun (Nigeria),"Hundreds of NUP pensioners marched to the Government House, Port Harcourt, Rivers State to register their grievance over non-payment of monthly allowance.",0
475,7031NIG,60254,02/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),PDP: People's Democratic Party,5,,,0,50,Nigeria,Taraba,Bali,,Bali,7.86667,10.96667,2,Daily Trust (Abuja),"APC members attack PDP supporters travelling in a campaign vehicle. [The source] gathered that following the encounter, PDP youths retreated to their ward (Angwuan Jibawa, same LGA) and also attacked a campaign vehicle belonging to the APC, though it is not clear if the car had any passengers.",0
475,7032NIG,60253,02/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),APC: All Progressives Congress,5,,,0,50,Nigeria,Taraba,Bali,,Kundi,7.98333,10.80000,1,Daily Trust (Abuja),"APC members attack PDP supporters travelling in a campaign vehicle. [The source] gathered that following the encounter, PDP youths retreated to their ward (Angwuan Jibawa, same LGA) and also attacked a campaign vehicle belonging to the APC, though it is not clear if the car had any passengers.",0
475,7026NIG,60259,02/02/2015,2015,1,Violence against civilians,Rioters (Nigeria),PDP: People's Democratic Party,5,Protesters (Nigeria),APC: All Progressives Congress,6,56,Nigeria,Kaduna,Kaduna North,,Kaduna,10.52224,7.43828,1,This Day (Lagos),"APC members protest the arrival of Governor Mukhtar Yero in Kaduna around the Panteka and Bakin Ruwa areas of the city following a series of campaign stops throughout the state. In Bakin Ruwa, PDP supporters witnessed the protest and reacted by attacking the APC members, destroying their vehicles and posters. The melee caused eight deaths and several injuries.",8
475,7035NIG,60261,03/02/2015,2015,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Anambra,Awka South,,Awka,6.21010,7.07412,1,The Nation (Nigeria),"Over 500 youths blocked the Enugu-Onitsha Expressway in Awka, protesting the multiple candidates of the Peoples Democratic Party (PDP), believing the practice would lead to fraud. The protest caused a gridlock. Motorists and passengers were stranded for hours. No reported police involvement.",0
475,7036NIG,60260,03/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),DWEI: Delta Women Empowerment Initiative,6,,,0,60,Nigeria,Delta,Oshimili South,,Asaba,6.20064,6.73385,1,Daily Independent (Lagos),"Delta Women Empowerment Initiative (DWEI) protested on major streets of Asaba, Delta State capital, over alleged inadequate representation in government and campaign organisations.",0
475,7037NIG,60262,03/02/2015,2015,1,Violence against civilians,Rioters (Nigeria),APC: All Progressives Congress,5,Civilians (Nigeria),APGA: All Progressives Grand Alliance Party,7,57,Nigeria,Nasarawa,Lafia,,Lafia,8.48333,8.51667,1,Daily Trust (Abuja),"The convoy of the All Progressives Grand Alliance (APGA) governorship candidate in Nasarawa state, Labaran Maku was attacked by suspected APC supporters who barricaded a major road through Kwandere, an outskirt of Lafia, to stop the campaign train. Six people were injured in the attack, although the candidate was unharmed.",0
475,7038NIG,60263,04/02/2015,2015,2,Remote violence,Military Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,3,Nigerian Tribune,"Military forces believe they have killed Boko Haram commander Muhammed Yusuf, among others, in an air strike in the north east. Specific location, date and causality number not known.",10
475,7039NIG,60264,04/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,This Day (Lagos),Demonstrators gather at the headquarters of the Independent National Electoral Commission (INEC) to demand a shift in the dates of the polls by two months due to a lack of voter materials. Elsewhere in Abuja residents protest against an alleged plan by the government to postpone an upcoming election,0
475,7041NIG,60265,05/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),APC: All Progressives Congress,6,,,0,60,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,Daily Trust (Abuja),"Hundreds of youths of the All Progressives Congress (APC) staged a protest in Maiduguri, Borno State, calling on the Independent National Electoral Commission (INEC) not to shift upcoming elections.",0
475,7042NIG,60266,05/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Edo,Etsako West,,Auchi,7.06667,6.26667,1,The Nation (Nigeria),Members of several academic unions protest unapproved deductions from their salaries.,0
475,7043NIG,60267,05/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,Daily Independent (Lagos),"Some aggrieved workers, who subscribed to a mass housing project by the Nigerian Labour Congress (NLC) disrupted a political debate session of the congress. The protesters alleged that they had been defrauded by the NLC and its ally, adding that they can only be placated if they got full refund of the monies they subscribed with.",0
475,7044NIG,60268,05/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,Police Forces of Nigeria (2010-2015),,1,16,Nigeria,Federal Capital Territory,Abuja Municipality,,Maitama,9.10306,7.49444,1,Premium Times (Abuja),Suburban Abuja residents protest against alleged plans by the Nigerian government to postpone upcoming elections. Some southern-based groups have recently been pushing for a new date because of a lack of voter materials. The protesters were blocked by police. A similar protest took place in Abuja proper.,0
475,7040NIG,60270,05/02/2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Government of Nigeria (2010-2015),7,37,Nigeria,Bauchi,Bauchi,,Bauchi,10.31344,9.84327,1,Daily Independent (Lagos),Gunmen shoot and kill a Bauchi state lawmaker during the early morning hours. The perpetrators may have been kidnappers.,1
475,7045NIG,60269,05/02/2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Kogi,Okene,,Okene,7.54560,6.25380,1,Daily Trust (Abuja),A prominent cleric is shot and killed by unidentified assailants as he exited his automobile on the morning of 05/02.,1
475,7046NIG,60271,05/02/2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),APC: All Progressives Congress,7,37,Nigeria,Rivers,Eleme,,Onne,4.72444,7.15262,1,Daily Trust (Abuja),Two persons were reportedly shot dead and scores wounded when unidentified gunmen fired at a youth gathering in Onne. The source revealed that the attack was linked to a proposed youth leadership election in the area. At least one of the victims was an APC member.,2
475,7047NIG,60272,06/02/2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),SDP: Social Democratic Party,7,37,Nigeria,Taraba,Donga,,Donga,7.71667,10.05000,1,Daily Trust (Abuja),"Three persons were reportedly shot when hoodlums attacked the campaign trail of the Social Democratic Party (SDP) gubernatorial candidate in Taraba state, at Donga Local Government Area (LGA). There were not believed to be any fatalities.",0
475,7050NIG,60273,07/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),CCN: Coalition of Concerned Nigerians,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,Vanguard (Lagos),"Coalition of Concerned Nigerians, a social-human rights group based in Jos staged protest at INEC headquarters Abuja demanding that the elections be held as scheduled.",0
475,7048NIG,60275,07/02/2015,2015,2,Violence against civilians,PDP: People's Democratic Party,,3,Civilians (Nigeria),APGA: All Progressives Grand Alliance Party,7,37,Nigeria,Anambra,Anaocha,,Agulu,6.11000,7.07240,1,Daily Independent (Lagos),Suspected PDP youth attack APGA supporters at a rally in Agulu. At least one APGA supporter was seriously injured.,0
475,7049NIG,60274,07/02/2015,2015,1,Violence against civilians,Military Forces of Nigeria (2010-2015),,1,Civilians (Nigeria),,7,17,Nigeria,Delta,Ethiope East,,Isiokolo-Agbon,5.59496,6.00051,2,Daily Independent (Lagos),"At least 10 persons were seriously injured and properties worth millions of naira were destroyed when soldiers from Orerokpe Community in Okpe Local Government Area, Delta State invaded neighbouring Omoise-Ovu Community in Ethiope East Local Government Area of Delta State on 07/02. Several injuries reported.",0
475,7051NIG,60277,07/02/2015,2015,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Ogun,Ewekoro,,Asa,6.82856,3.29006,1,Premium Times (Abuja),"Suspected Fulanis attack, raped and killed a woman on her farm in Asa.",1
475,7052NIG,60276,07/02/2015,2015,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Plateau,Bokkos,,Bokkos,9.30000,9.00000,1,This Day (Lagos),Fulani gunmen abduct the father of the former governor in Bokkos LGA. He was later rescued.,0
475,7054NIG,60278,08/02/2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Borno,Damboa,,Damboa,11.15604,12.75758,1,Nigerian Tribune,"82 Boko Haram insurgents were reportedly killed by troops of the Nigerian Army and Civilian JTF (BVYG) in an attempt to attack Damboa town, the headquarters of Damaboa Local Government of Borno State. Boko Haram attacked the city from Kalla village at noon.",82
475,7056NIG,60279,08/02/2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2010-2015),BVYG: Borno Vigilance Youths Group,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Yobe,Geidam,,Geidam,12.89700,11.93040,1,This Day (Lagos),Boko Haram attacks a military barracks in Geidam (Gaida) on 08/02. Heavy fighting reported. Casualties not known.,0
475,7053NIG,60280,08/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Abia,Umuahia North,,Umuahia,5.52627,7.48959,1,Vanguard (Lagos),"Pensioners in Abia State protested non-payment of arrears of their pensions and gratuities The protesters, who marched peacefully from the Sub-Treasury Office on School Road through Bende Road and Aba Road, took their protest to Government House, Umuahia.",0
475,7055NIG,60281,08/02/2015,2015,1,Violence against civilians,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Nigeria),,7,27,Nigeria,Borno,Bama,,Bama,11.52210,13.68558,2,Associated Press,"Boko Haram stops a bus near Akada-Banga village of Bama district and abducted about 20 people, including women and children.",0
475,7059NIG,60282,09/02/2015,2015,1,Battle-No change of territory,Police Forces of Nigeria (2010-2015),,1,Boko Haram - Jama’atu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Nigeria,Yobe,Jakusko,,Katamma,12.56390,10.92740,1,This Day (Lagos),"Suspected Boko Haram attacked a police station in Kanamma, overran the station, abducted and killed a district officer. The station was bombed and destroyed in the attack.",1
475,7057NIG,60284,09/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,Daily Trust (Abuja),Pro-Jonathan protesters gather at the office at the Independent National Electoral Commission (INEC) to protest for greater distribution of voter cards.,0
475,7058NIG,60283,09/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Plateau,Jos North,,Jos,9.92849,8.89212,1,Premium Times,Pensioners protest over non-payment of pension and gratuity near the state secretariat. The demonstration was peaceful.,0
475,7065NIG,60286,10/02/2015,2015,1,Battle-No change of territory,Police Forces of Nigeria (2010-2015),,1,BVYG: Borno Vigilance Youths Group,,3,13,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,Vanguard (Lagos),"Members of the BVYG, or civilian JTF, clash with police in Maiduguri over payment for hired protection of a political group. Injuries not known.",0
475,7067NIG,60285,10/02/2015,2015,1,Battle-No change of territory,Muslim Militia (Nigeria),,4,Christian Militia (Nigeria),,4,44,Nigeria,Plateau,Jos North,,Jos,9.92849,8.89212,1,Daily Trust (Abuja),"Christian and Muslims clash in Babale, Jos North after a Muslim group attempted to fill in a large automobile accident causing ditch in a road - deeper reasons not known. Four killed, property destroyed.",4
475,7060NIG,60287,10/02/2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Bauchi,Bauchi,,Bauchi,10.31344,9.84327,1,Vanguard (Lagos),"Placard carrying secondary school teachers stormed Government House, Bauchi State to protest unpaid salaries.",0
